就 如 被 無 限 條 亂 髮 糾 纏 活 埋	0.2 0.2 0.2 0.2 0.2 0.4 0.2 0.2 0.2 0.4 0.4 0.2
但 是 這 是 快 樂 誰 不 快	0.2 0.2 0.2 0.2 0.2 0.4 0.2 0.2 0.2
當 我 還 在	0.4 0.4 0.4 0.7
花 園 散 步	0.4 0.4 0.4 0.7
當 我 還 在	0.4 0.4 0.4 0.7
浴 室 洗 澡	0.4 0.4 0.4 0.7
十 步 以 內	0.4 0.4 0.4 0.7
可 擁 抱	0.4 0.4 0.4
遇 著 什 麼 煩 惱	0.4 0.4 0.4 0.7 0.7 0.8
想 跟 我 說	0.4 0.4 0.4 0.7
都 可 聽 到	0.4 0.4 0.4 0.7
翻 到 有 趣 圖 畫	0.4 0.4 0.4 0.7 0.7 0.8
何 妨 大 笑	0.4 0.4 0.4 0.7
讓 妙 事 亦 被 我 看 到	0.4 0.4 0.4 0.7 0.7 0.8 1.1 0.8
遊 玩 時 開 心 一 點	0.4 0.4 0.4 0.7 0.7 0.8 1.1
不 必 掛 念 我	0.4 0.4 0.4 0.7 0.7
來 好 好 給 我 活 著 就 似 最 初	0.4 0.4 0.4 0.7 0.7 0.8 1.1 0.8 0.7 0.6 0.5
仍 然 在 呼 吸 都 應 該 要 慶 賀	0.4 0.4 0.4 0.7 0.7 0.8 1.1 0.8 0.7 0.6 0.5
如 果 想 哭 可 試 試 對 嘉 賓 滿 座	0.4 0.4 0.4 0.7 0.7 0.8 1.1 0.8 0.7 0.6 0.5 0.4
說 個 笑 話 紀 念 我	0.4 0.4 0.4 0.7 0.7 0.8 1.1
到 處 還 是	0.4 0.4 0.4 0.7
香 水 氣 味	0.4 0.4 0.4 0.7
到 處 還 是	0.4 0.4 0.4 0.7
塗 鴉 筆 記	0.4 0.4 0.4 0.7
就 像 我 未	0.4 0.4 0.4 0.7
拋 低 你	0.4 0.4 0.4
溫 柔 的 星 空	0.4 0.2 0.6 0.4 0.4
應 該 讓 你 感 動	0.4 0.2 0.6 0.4 0.4 0.2
我 在 你 身 後	0.4 0.2 0.6 0.4 0.4
為 你 佈 置 一 片 天 空	0.4 0.2 0.6 0.4 0.4 0.2 0.6 0.4
不 准 你 難 過	0.4 0.2 0.6 0.4 0.4
替 你 擺 平 寂 寞	0.4 0.2 0.6 0.4 0.4 0.2
夢 想 的 重 量	0.4 0.2 0.6 0.4 0.4
全 部 都 交 給 我	0.4 0.2 0.6 0.4 0.4 0.2
牽 你 手	0.4 0.2 0.6
跟 著 我 走	0.4 0.2 0.6 0.4
風 再 大 又 怎 樣	0.4 0.2 0.6 0.4 0.4 0.2
你 有 了 我	0.4 0.2 0.6 0.4
再 也 不 會 迷 路 方 向	0.4 0.2 0.6 0.4 0.4 0.2 0.6 0.4
陪 你 去 看 流 星 雨 落 在 這 地 球 上	0.4 0.2 0.6 0.4 0.4 0.2 0.6 0.4 0.4 0.4 0.2 0.4 0.2
讓 你 的 淚 落 在 我 肩 膀	0.4 0.2 0.6 0.4 0.4 0.2 0.6 0.4 0.4
要 你 相 信 我 的 愛 只 肯 為 你 勇 敢	0.4 0.2 0.6 0.4 0.4 0.2 0.6 0.4 0.4 0.4 0.2 0.4 0.2
你 會 看 見 幸 福 的 所 在	0.4 0.2 0.6 0.4 0.4 0.2 0.6 0.4 0.4
傷 感 若 太 多	0.4 0.2 0.6 0.4 0.4
心 丟 給 我 保 護	0.4 0.2 0.6 0.4 0.4 0.2
疲 倦 的 煙 火	0.4 0.2 0.6 0.4 0.4
我 會 替 你 都 趕 走	0.4 0.2 0.6 0.4 0.4 0.2 0.6
燦 爛 的 言 語	0.4 0.2 0.6 0.4 0.4
只 能 點 綴 感 情	0.4 0.2 0.6 0.4 0.4 0.2
如 果 我 沉 默	0.4 0.2 0.6 0.4 0.4
因 為 我 真 的 愛 你	0.4 0.2 0.6 0.4 0.4 0.2 0.6
並 不 是 真 的	0.4 0.4 0.8 0.4 1.2
路 過 而 已	0.4 0.4 0.8 0.4
也 不 是 真 的	0.4 0.4 0.8 0.4 1.2
不 會 想 你	0.4 0.4 0.8 0.4
全 都 不 是 真 的	0.4 0.4 0.8 0.4 1.2 0.2
是 騙 自 己	0.4 0.4 0.8 0.4
其 實 還 愛 你	0.4 0.4 0.8 0.4 1.2
愛 著 你	0.4 0.4 0.8
我 以 為 我 早 想 清 楚	0.4 0.4 0.8 0.4 1.2 0.2 0.2 0.8
不 由 自 主 恍 恍 惚 惚	0.4 0.4 0.8 0.4 1.2 0.2 0.2 0.8
又 走 回 頭 路	0.4 0.4 0.8 0.4 1.2
再 看 一 眼 有 過 的 幸 福	0.4 0.4 0.8 0.4 1.2 0.2 0.2 0.8 0.8
愛 情 好 像 流 沙	0.4 0.4 0.8 0.4 1.2 0.2
我 不 掙 扎	0.4 0.4 0.8 0.4
隨 它 去 吧	0.4 0.4 0.8 0.4
我 不 害 怕	0.4 0.4 0.8 0.4
愛 情 好 像 流 沙	0.4 0.4 0.8 0.4 1.2 0.2
心 裡 的 牽 掛	0.4 0.4 0.8 0.4 1.2
不 願 放 下	0.4 0.4 0.8 0.4
OH BABY	0.4 0.4
讓 我 這 樣 吧	0.4 0.4 0.8 0.4 1.2
愛 情 好 像 流 沙	0.4 0.4 0.8 0.4 1.2 0.2
我 不 說 話	0.4 0.4 0.8 0.4
等 待 黑 暗	0.4 0.4 0.8 0.4
淚 能 落 下	0.4 0.4 0.8 0.4
愛 情 好 像 流 沙	0.4 0.4 0.8 0.4 1.2 0.2
明 知 該 躲 它	0.4 0.4 0.8 0.4 1.2
無 法 自 拔	0.4 0.4 0.8 0.4
OH BABY	0.4 0.4
是 我 太 傻	0.4 0.4 0.8 0.4
是 一 再 的 做	0.4 0.4 0.8 0.4 1.2
一 再 的 錯 不 由 我	0.4 0.4 0.8 0.4 1.2 0.2 0.2
我 一 步 一 步 一 步 一 步	0.4 0.4 0.8 0.4 1.2 0.2 0.2 0.8 0.8
慢 慢 走 向 流 沙	0.4 0.4 0.8 0.4 1.2 0.2
去 流 逝 似 金 年 月	3.0 0.4 0.4 0.8 0.8 0.4 2.6
如 何 令 往 昔 留 住	3.0 0.4 0.4 0.8 0.8 0.4 2.6
金 光 裡	3.0 0.4 0.4
難 在 雨 中 重 遇	3.0 0.4 0.4 0.8 0.8 0.4
前 塵 事 倍 添 凌 亂	3.0 0.4 0.4 0.8 0.8 0.4 2.6
晴 陽 升 上	3.0 0.4 0.4 0.8
斜 陽 歸 去	3.0 0.4 0.4 0.8
無 論 愛 是 否 有 緣	3.0 0.4 0.4 0.8 0.8 0.4 2.6
茫 然 在 匆 匆 中 打 轉	3.0 0.4 0.4 0.8 0.8 0.4 2.6 0.4
如 夢 逝 去 瞬 息 萬 變	3.0 0.4 0.4 0.8 0.8 0.4 2.6 0.4
心 一 片	3.0 0.4 0.4
仍 在 嘆 息 懷 念	3.0 0.4 0.4 0.8 0.8 0.4
仍 然 望 往 昔 重 現	3.0 0.4 0.4 0.8 0.8 0.4 2.6
無 言 的 你	3.0 0.4 0.4 0.8
無 言 的 我	3.0 0.4 0.4 0.8
流 逝 去 是 苦 與 甜	3.0 0.4 0.4 0.8 0.8 0.4 2.6
模 糊 是 當 天 一 張 臉	3.0 0.4 0.4 0.8 0.8 0.4 2.6 0.4
變 得 難 辦	3.0 0.4 0.4 0.8
只 有 一 片 愁 凝 在 臉	3.0 0.4 0.4 0.8 0.8 0.4 2.6 0.4
不 要 再 想 妳	0.3 0.3 0.3 0.4 1.3
不 要 再 愛 妳	0.3 0.3 0.3 0.4 1.3
讓 時 間 悄 悄 的 飛 逝	0.3 0.3 0.3 0.4 1.3 0.3 0.3 0.3
抹 去 我 倆 的 回 憶	0.3 0.3 0.3 0.4 1.3 0.3 0.3
對 於 妳 的 名 字	0.3 0.3 0.3 0.4 1.3 0.3
從 今 不 會 再 提 起	0.3 0.3 0.3 0.4 1.3 0.3 0.3
不 再 讓 悲 傷	0.3 0.3 0.3 0.4 1.3
將 我 心 佔 據	0.3 0.3 0.3 0.4 1.3
讓 它 隨 風 去	0.3 0.3 0.3 0.4 1.3
讓 它 無 痕 跡	0.3 0.3 0.3 0.4 1.3
所 有 快 樂 悲 傷 所 有 過 去 通 通 都 拋 去	0.3 0.3 0.3 0.4 1.3 0.3 0.3 0.3 0.4 0.7 0.3 0.3 0.4 0.4 0.4
心 中 想 的 念 的 盼 的 望 的 不 會 再 是 妳	0.3 0.3 0.3 0.4 1.3 0.3 0.3 0.3 0.4 0.7 0.3 0.3 0.4 0.4 0.4
不 願 再 承 受	0.3 0.3 0.3 0.4 1.3
要 把 妳 忘 記	0.3 0.3 0.3 0.4 1.3
我 會 擦 去 我 不 小 心 滴 下 的 淚 水	0.3 0.3 0.3 0.4 1.3 0.3 0.3 0.3 0.4 0.7 0.3 0.3 0.4
還 會 裝 做 一 切 都 無 所 謂	0.3 0.3 0.3 0.4 1.3 0.3 0.3 0.3 0.4 0.7
將 妳 和 我 的 愛 情 全 部 敲 碎	0.3 0.3 0.3 0.4 1.3 0.3 0.3 0.3 0.4 0.7 0.3
再 將 它 通 通 趕 出 我 受 傷 的 心 扉	0.3 0.3 0.3 0.4 1.3 0.3 0.3 0.3 0.4 0.7 0.3 0.3 0.4
不 願 再 承 受	0.3 0.3 0.3 0.4 1.3
我 把 妳 忘 記	0.3 0.3 0.3 0.4 1.3
妳 會 看 見 的	0.3 0.3 0.3 0.4 1.3
把 妳 忘 記	0.3 0.3 0.3 0.4
難 分 真 與 假	1.1 0.5 0.8 0.8 0.5
人 面 多 險 詐	1.1 0.5 0.8 0.8 0.5
幾 許 有 共 享 榮 華	1.1 0.5 0.8 0.8 0.5 0.3 3.2
簷 畔 水 滴 不 分 差	1.1 0.5 0.8 0.8 0.5 0.3 3.2
無 知 井 裡 蛙	1.1 0.5 0.8 0.8 0.5
徒 望 添 聲 價	1.1 0.5 0.8 0.8 0.5
空 得 意 目 光 如 麻	1.1 0.5 0.8 0.8 0.5 0.3 3.2
誰 料 金 屋 變 敗 瓦	1.1 0.5 0.8 0.8 0.5 0.3 3.2
命 裡 有 時 終 須 有	1.1 0.5 0.8 0.8 0.5 0.3 3.2
命 裡 無 時 莫 強 求	1.1 0.5 0.8 0.8 0.5 0.3 3.2
雷 聲 風 雨 打	1.1 0.5 0.8 0.8 0.5
何 用 多 驚 怕	1.1 0.5 0.8 0.8 0.5
心 公 正 白 璧 無 瑕	1.1 0.5 0.8 0.8 0.5 0.3 3.2
行 善 積 德 最 樂 也	1.1 0.5 0.8 0.8 0.5 0.3 3.2
人 比 海 裡 沙	1.1 0.5 0.8 0.8 0.5
毋 用 多 牽 掛	1.1 0.5 0.8 0.8 0.5
君 可 見 漫 天 落 霞	1.1 0.5 0.8 0.8 0.5 0.3 3.2
名 利 息 間 似 霧 化	1.1 0.5 0.8 0.8 0.5 0.3 3.2
九月天高人浮躁	1.3
拉 加 博	1.3 1.3 1.3
拉 加 博	1.3 1.3 1.3
拉 加 博	1.3 1.3 1.3
拉 加 博	1.3 1.3 1.3
拉 加 博	1.3 1.3 1.3
拉 加 博	1.3 1.3 1.3
拉 加 博	1.3 1.3 1.3
拉 加 博	1.3 1.3 1.3
呼 拉	1.3 1.3
夏 啊	1.3 1.3
呼 拉	1.3 1.3
夏 啊	1.3 1.3
九 月 裡 平 淡 無 聊	1.3 1.3 1.3 1.3 1.3 1.3 1.3
一 切 都 好 只 缺 煩 惱	1.3 1.3 1.3 1.3 1.3 1.3 1.3 0.0
黃 色 煙 硝 還 在 飄	0.2 0.4 0.2 0.3 0.5 0.1 0.3
頭 頂 風 帆 在 鼓 譟	0.2 0.4 0.2 0.3 0.5 0.1 0.3
一 瞬 間 的 風 暴	0.2 0.4 0.2 0.3 0.5 0.1
濕 透 雙 腳 乾 不 了	0.2 0.4 0.2 0.3 0.5 0.1 0.3
曬 傷 眼 角 顧 不 了	0.2 0.4 0.2 0.3 0.5 0.1 0.3
對 著 狂 風 咆 哮	0.2 0.4 0.2 0.3 0.5 0.1
頭 巾 纏 繞 著 驕 傲	0.2 0.4 0.2 0.3 0.5 0.1 0.3
淚 藏 在 黑 色 眼 罩	0.2 0.4 0.2 0.3 0.5 0.1 0.3
長 髮 在 船 頭 舞 蹈	0.2 0.4 0.2 0.3 0.5 0.1 0.3
啦 啦 啦 啦 啦 啦	0.2 0.4 0.2 0.3 0.5 0.1
盡 頭 當 找 到 那 些 寶 藏	0.2 0.4 0.2 0.3 0.5 0.1 0.3 0.2 0.4
以 後 當 滿 足 了 冒 險 的	0.2 0.4 0.2 0.3 0.5 0.1 0.3 0.2 0.4
念 頭 幸 福 是 否 在 岸 上 等 候	0.2 0.4 0.2 0.3 0.5 0.1 0.3 0.2 0.4 0.2 0.3
故 事 對 它 細 說 從 頭	0.2 0.4 0.2 0.3 0.5 0.1 0.3 0.2
啦 啦 啦 啦	0.2 0.4 0.2 0.3
冷 漠 背 後 躲 著 溫 柔	0.2 0.4 0.2 0.3 0.5 0.1 0.3 0.2
我 還 記 得 誰 在 嘶 吼	0.2 0.4 0.2 0.3 0.5 0.1 0.3 0.2
看 你 低 著 頭	0.2 0.4 0.2 0.3 0.5
我 站 在 船 頭	0.2 0.4 0.2 0.3 0.5
啦 啦 啦 啦	0.2 0.4 0.2 0.3
黑 色 的 風 吹 熄 燭 火	0.2 0.4 0.2 0.3 0.5 0.1 0.3 0.2
暴 風 雨 外 那 片 天 空	0.2 0.4 0.2 0.3 0.5 0.1 0.3 0.2
幸 福 在 招 手	0.2 0.4 0.2 0.3 0.5
冰 山 一 角 在 竊 笑	0.2 0.4 0.2 0.3 0.5 0.1 0.3
險 惡 暗 潮 在 圍 剿	0.2 0.4 0.2 0.3 0.5 0.1 0.3
沒 目 標 的 目 標	0.2 0.4 0.2 0.3 0.5 0.1
鼻 間 酒 意 還 沒 消	0.2 0.4 0.2 0.3 0.5 0.1 0.3
受 潮 菸 草 怪 味 道	0.2 0.4 0.2 0.3 0.5 0.1 0.3
寫 封 信 寄 不 到	0.2 0.4 0.2 0.3 0.5 0.1
擾 人 清 夢 的 號 角	0.2 0.4 0.2 0.3 0.5 0.1 0.3
船 舵 瘋 狂 的 奔 跑	0.2 0.4 0.2 0.3 0.5 0.1 0.3
永 遠 下 不 了 的 錨	0.2 0.4 0.2 0.3 0.5 0.1 0.3
啦 啦 啦 啦 啦 啦	0.2 0.4 0.2 0.3 0.5 0.1
終 點 就 在 前 頭 前 頭 盡 頭	0.2 0.4 0.2 0.3 0.5 0.1 0.3 0.2 0.4 0.2
等 找 到 那 些 寶 藏 以 後 寶 藏 以 後	0.2 0.4 0.2 0.3 0.5 0.1 0.3 0.2 0.4 0.2 0.3 0.5 0.1
當 滿 足 了 冒 險 的 念 頭	0.2 0.4 0.2 0.3 0.5 0.1 0.3 0.2 0.4
幸 福 是 否 在 岸 上 等 候	0.2 0.4 0.2 0.3 0.5 0.1 0.3 0.2 0.4
它 細 說 從 頭	0.2 0.4 0.2 0.3 0.5
等 候 好 不 了 的 傷 口	0.2 0.4 0.2 0.3 0.5 0.1 0.3 0.2
在 美 麗 的 港 口	0.2 0.4 0.2 0.3 0.5 0.1
寂 寞 的 出 口	0.2 0.4 0.2 0.3 0.5
發 燙 的 胸 口	0.2 0.4 0.2 0.3 0.5
等 候 好 不 了 的 傷 口	0.2 0.4 0.2 0.3 0.5 0.1 0.3 0.2
在 美 麗 的 港 口	0.2 0.4 0.2 0.3 0.5 0.1
寂 寞 的 出 口	0.2 0.4 0.2 0.3 0.5
忘 我 翡 翠	0.3 1.5 0.3 2.3
彷 彿 有 薄 荷 葉 碎	0.3 1.5 0.3 2.3 0.3 0.3 0.3
藍 鳥 紫 醉	0.3 1.5 0.3 2.3
和 最 醉 一 個	0.3 1.5 0.3 2.3 0.3
鴛 鴦 與 汽 水	0.3 1.5 0.3 2.3 0.3
當 太 累 要 睡	0.3 1.5 0.3 2.3 0.3
到 散 席 離 愁 別 緒	0.3 1.5 0.3 2.3 0.3 0.3 0.3
最 美 好 一 剎 如 若 不 幸 打 雷	0.3 1.5 0.3 2.3 0.3 0.3 0.3 0.4 0.4 0.4 1.5
兩 眼 也 不 願 下 垂	0.3 1.5 0.3 2.3 0.3 0.3 0.3
瞞 下 去 永 不 成 罪	0.3 1.5 0.3 2.3 0.3 0.3 0.3
誠 實 了 也 不 需 根 據	0.3 1.5 0.3 2.3 0.3 0.3 0.3 0.4
或 到 某 天 忘 掉 幾 歲	0.3 1.5 0.3 2.3 0.3 0.3 0.3 0.4
終 可 拋 開 舊 疑 慮	0.3 1.5 0.3 2.3 0.3 0.3 0.3
想 起 某 個 面 具	0.3 1.5 0.3 2.3 0.3 0.3
教 過 去 好 感 告 吹	0.3 1.5 0.3 2.3 0.3 0.3 0.3
從 此 心 底 潑 墨 水	0.3 1.5 0.3 2.3 0.3 0.3 0.3
若 有 背 影 已 淡 黃	0.3 1.5 0.3 2.3 0.3 0.3 0.3
早 已 淡 忘	0.3 1.5 0.3 2.3
何 故 到 這 晚 會 有 眼 淚	0.3 1.5 0.3 2.3 0.3 0.3 0.3 0.4 0.4
想 起 每 片 熱 淚	0.3 1.5 0.3 2.3 0.3 0.3
各 有 各 色 彩 寄 居	0.3 1.5 0.3 2.3 0.3 0.3 0.3
無 需 身 份 默 許	0.3 1.5 0.3 2.3 0.3 0.3
讓 記 憶 有 時 去 追	0.3 1.5 0.3 2.3 0.3 0.3 0.3
有 時 後 退	0.3 1.5 0.3 2.3
有 時 昂 然 面 對	0.3 1.5 0.3 2.3 0.3 0.3
遲 到 早 退	0.3 1.5 0.3 2.3
間 竭 地 成 為 樂 趣	0.3 1.5 0.3 2.3 0.3 0.3 0.3
氣 結 的 一 剎 仍 願 不 斷 追 隨	0.3 1.5 0.3 2.3 0.3 0.3 0.3 0.4 0.4 0.4 1.5
也 懶 管 生 命 屬 誰	0.3 1.5 0.3 2.3 0.3 0.3 0.3
要 愛 無 謂 考 慮	0.3 1.5 0.3 2.3 0.3 0.3
刺 痛 時 從 不 畏 懼	0.3 1.5 0.3 2.3 0.3 0.3 0.3
每 每 就 算 任 性	0.3 1.5 0.3 2.3 0.3 0.3
揮 之 不 去	0.3 1.5 0.3 2.3
任 歲 月 再 催	0.3 1.5 0.3 2.3 0.3
不 願 放 開 你 的 手	0.7 0.4 0.4 0.4 0.4 1.1 1.1
此 刻 可 否 停 留	0.7 0.4 0.4 0.4 0.4 1.1
愛 的 樂 章 還 在 心 中 彈 奏	0.7 0.4 0.4 0.4 0.4 1.1 1.1 0.7 0.4 0.4
今 夜 怎 能 就 此 罷 休	0.7 0.4 0.4 0.4 0.4 1.1 1.1 0.7
我 的 感 受	0.7 0.4 0.4 0.4
與 你 相 同	0.7 0.4 0.4 0.4
不 願 陪 月 兒 般 滑 落	0.7 0.4 0.4 0.4 0.4 1.1 1.1 0.7
對 你 的 心	0.7 0.4 0.4 0.4
有 星 辰 來 為 證	0.7 0.4 0.4 0.4 0.4 1.1
愛 如 風 雲 翻 湧	0.7 0.4 0.4 0.4 0.4 1.1
再 次 深 情 相 擁	0.7 0.4 0.4 0.4 0.4 1.1
時 間 這 一 刻 停 留	0.7 0.4 0.4 0.4 0.4 1.1 1.1
千 萬 不 要 開 口 再 對 我 說	0.7 0.4 0.4 0.4 0.4 1.1 1.1 0.7 0.4 0.4
愛 情 只 為 今 夜 不 走	0.7 0.4 0.4 0.4 0.4 1.1 1.1 0.7
既 然 相 信 會 有 思 念 的 憂	0.7 0.4 0.4 0.4 0.4 1.1 1.1 0.7 0.4 0.4
就 讓 你 我 倆 長 伴 左 右	0.7 0.4 0.4 0.4 0.4 1.1 1.1 0.7 0.4
天 色 已 漸 沉	0.2 0.2 0.2 0.6 0.4
落 日 如 霧 燈	0.2 0.2 0.2 0.6 0.4
深 深 深	0.2 0.2 0.2
誰 人 用 誘 惑 眼 神	0.2 0.2 0.2 0.6 0.4 0.2 0.2
把 我 拉 近	0.2 0.2 0.2 0.6
還 假 裝 一 點 不 關 心	0.2 0.2 0.2 0.6 0.4 0.2 0.2 0.2
天 色 繼 續 沉	0.2 0.2 0.2 0.6 0.4
誰 人 在 夜 深	0.2 0.2 0.2 0.6 0.4
等 等 等	0.2 0.2 0.2
誰 曾 在 某 夜 飄 近	0.2 0.2 0.2 0.6 0.4 0.2 0.2
交 給 我 心 卻 狠 心	0.2 0.2 0.2 0.6 0.4 0.2 0.2
沒 有 話 要 再 講	0.2 0.2 0.2 0.6 0.4 0.2
怎 掩 飾 失 望	0.2 0.2 0.2 0.6 0.4
沒 有 淚 要 再 淌	0.2 0.2 0.2 0.6 0.4 0.2
埋 藏 著 以 往 以 往 的 寄 望	0.2 0.2 0.2 0.6 0.4 0.2 0.2 0.2 0.6 0.4
無 奈 你 說 你 淡 忘	0.2 0.2 0.2 0.6 0.4 0.2 0.2
你 說 你 淡 忘	0.2 0.2 0.2 0.6 0.4
即 使 多 麼 淒 愴	0.2 0.2 0.2 0.6 0.4 0.2
面 上 剩 下 漸 已 吹 乾 吹 乾 眼 淚 兩 行	0.2 0.2 0.2 0.6 0.4 0.2 0.2 0.2 0.6 0.4 0.9 0.9 0.9 0.9
我 說 我 盼 望	0.2 0.2 0.2 0.6 0.4
我 說 我 盼 望	0.2 0.2 0.2 0.6 0.4
可 相 戀 多 一 趟	0.2 0.2 0.2 0.6 0.4 0.2
但 是 但 是 現 已 心 知 心 知 這 是 渺 茫	0.2 0.2 0.2 0.6 0.4 0.2 0.2 0.2 0.6 0.4 0.9 0.9 0.9 0.9
一 切 已 淡 忘	0.2 0.2 0.2 0.6 0.4
舊 日 這 地 方	0.2 0.2 0.2 0.6 0.4
多 淒 愴	0.2 0.2 0.2
月 色 變 的 黯 然	0.5 0.7 0.2 0.5 0.2 0.9
在 深 秋 的 黎 明	0.5 0.7 0.2 0.5 0.2 0.9
而 你 雙 手 是 那 麼 暖	0.5 0.7 0.2 0.5 0.2 0.9 0.2 0.5
離 別 最 好 的 季 節	0.5 0.7 0.2 0.5 0.2 0.9 0.2
是 風 裡 透 著 涼 意	0.5 0.7 0.2 0.5 0.2 0.9 0.2
才 知 道 兩 顆 心 能 靠 多 緊	0.5 0.7 0.2 0.5 0.2 0.9 0.2 0.5 0.5 0.5
夜 霧 慢 慢 散 去	0.5 0.7 0.2 0.5 0.2 0.9
在 深 秋 的 黎 明	0.5 0.7 0.2 0.5 0.2 0.9
而 我 雙 眼 離 不 開 你	0.5 0.7 0.2 0.5 0.2 0.9 0.2 0.5
我 愛 你 就 像 呼 吸	0.5 0.7 0.2 0.5 0.2 0.9 0.2
感 覺 平 淡 無 奇	0.5 0.7 0.2 0.5 0.2 0.9
用 生 命 全 心 全 意 讓 愛 能 繼 續	0.5 0.7 0.2 0.5 0.2 0.9 0.2 0.5 0.5 0.5 0.2 2.1
深 秋 的 這 樣 一 個 黎 明	0.5 0.7 0.2 0.5 0.2 0.9 0.2 0.5 0.5
無 限 清 醒 在 心 底	0.5 0.7 0.2 0.5 0.2 0.9 0.2
遠 行 的 我 看 著 天 空 慢 慢 亮 起 來	0.5 0.7 0.2 0.5 0.2 0.9 0.2 0.5 0.5 0.5 0.2 2.1 0.5
深 秋 的 這 樣 一 個 黎 明	0.5 0.7 0.2 0.5 0.2 0.9 0.2 0.5 0.5
你 不 必 怕 寂 寞	0.5 0.7 0.2 0.5 0.2 0.9
愛 的 情 意 漫 天 過 海 會 包 圍 你	0.5 0.7 0.2 0.5 0.2 0.9 0.2 0.5 0.5 0.5 0.2 2.1
冷 雨 輕 輕 飄 落	0.5 0.7 0.2 0.5 0.2 0.9
在 深 秋 的 黎 明	0.5 0.7 0.2 0.5 0.2 0.9
你 的 背 影 那 麼 孤 單	0.5 0.7 0.2 0.5 0.2 0.9 0.2 0.5
紅 葉 像 烈 火 燃 燒	0.5 0.7 0.2 0.5 0.2 0.9 0.2
比 不 過 我 的 心	0.5 0.7 0.2 0.5 0.2 0.9
我 的 愛 永 不 會 熄 滅 燃 燒 不 盡	0.5 0.7 0.2 0.5 0.2 0.9 0.2 0.5 0.5 0.5 0.2 2.1
你 壯 闊 廣 博	0.5 0.2 0.5 0.5 0.7
但 你 永 遠 沉 默 把 光 彩 都 掩 蓋	0.5 0.2 0.5 0.5 0.7 0.2 0.2 0.5 0.2 0.5 0.5 0.5
寧 靜 似 最 冷 最 深 奧 藍 綠 的 海	0.5 0.2 0.5 0.5 0.7 0.2 0.2 0.5 0.2 0.5 0.5 0.5
而 我 不 懂 去 說 謊	0.5 0.2 0.5 0.5 0.7 0.2 0.2
無 力 對 抗	0.5 0.2 0.5 0.5
墮 進 你 思 海	0.5 0.2 0.5 0.5 0.7
人 放 鬆 的 躺	0.5 0.2 0.5 0.5 0.7
浮 泊 於 這 深 深 的 藍 光	0.5 0.2 0.5 0.5 0.7 0.2 0.2 0.5 0.2
隨 同 著 你 暗 浪	0.5 0.2 0.5 0.5 0.7 0.2
帶 我 到 陸 地 哪 方	0.5 0.2 0.5 0.5 0.7 0.2 0.2
全 意 尋 覓 希 望	0.5 0.2 0.5 0.5 0.7 0.2
無 重 浮 蕩 中 彼 此 滲 入 感 覺	0.5 0.2 0.5 0.5 0.7 0.2 0.2 0.5 0.2 0.5 0.5
也 許 一 天 我 變 做 魚	0.5 0.2 0.5 0.5 0.7 0.2 0.2 0.5
睡 在 你 內	0.5 0.2 0.5 0.5
把 心 釋 放	0.5 0.2 0.5 0.5
看 透 你 深 處	0.5 0.2 0.5 0.5 0.7
是 個 更 闊 更 廣 色 彩 更 多 的 世 界	0.5 0.2 0.5 0.5 0.7 0.2 0.2 0.5 0.2 0.5 0.5 0.5 0.2
能 讓 我 更 確 切 感 覺 存 在	0.5 0.2 0.5 0.5 0.7 0.2 0.2 0.5 0.2 0.5
藍 藍 的 這 片 海	0.5 0.2 0.5 0.5 0.7 0.2
而 沒 氧 氣	0.5 0.2 0.5 0.5
怎 麼 呼 吸 愛	0.5 0.2 0.5 0.5 0.7
人 放 鬆 的 躺	0.5 0.2 0.5 0.5 0.7
浮 泊 於 這 深 深 的 藍 光	0.5 0.2 0.5 0.5 0.7 0.2 0.2 0.5 0.2
連 同 著 我 美 夢	0.5 0.2 0.5 0.5 0.7 0.2
帶 到 最 寂 靜 那 方	0.5 0.2 0.5 0.5 0.7 0.2 0.2
仍 浮 沉 著 希 望	0.5 0.2 0.5 0.5 0.7 0.2
從 你 懷 內 可 找 到 美 妙 感 覺	0.5 0.2 0.5 0.5 0.7 0.2 0.2 0.5 0.2 0.5 0.5
也 許 一 天 我 變 做 魚	0.5 0.2 0.5 0.5 0.7 0.2 0.2 0.5
活 在 你 內	0.5 0.2 0.5 0.5
把 心 釋 放	0.5 0.2 0.5 0.5
沒 有 大 變 動	0.2 0.2 0.2 0.2 0.4
沒 有 別 情	0.2 0.2 0.2 0.2
越 愛 越 冷 淡	0.2 0.2 0.2 0.2 0.4
越 淡 越 無 情 多 冷 清	0.2 0.2 0.2 0.2 0.4 0.2 0.2 0.2
舊 時 分 享 一 杯 清 水 感 覺 也 溫 馨	0.2 0.2 0.2 0.2 0.4 0.2 0.2 0.2 0.4 1.1 0.2 0.2 0.2
現 時 即 使 欣 賞 都 只 得 兩 三 聲	0.2 0.2 0.2 0.2 0.4 0.2 0.2 0.2 0.4 1.1 0.2 0.2
冷 笑 聲	0.2 0.2 0.2
熱 愛 漸 變 做	0.2 0.2 0.2 0.2 0.4
互 相 尊 敬	0.2 0.2 0.2 0.2
沒 怨 沒 悔 恨	0.2 0.2 0.2 0.2 0.4
但 也 沒 餘 情	0.2 0.2 0.2 0.2 0.4
極 平 靜	0.2 0.2 0.2
